,number,from_date,to_date,backlog_all,inflow_all,outflow_all,backlog_normal,inflow_normal,outflow_normal,backlog_major,inflow_major,outflow_major
2004-09-06/2004-09-12,201,2004-09-06 00:00:00.000000000,2004-09-12 23:59:59.999999999,5369,60,44,0,0,0,0,0,0
2004-09-13/2004-09-19,202,2004-09-13 00:00:00.000000000,2004-09-19 23:59:59.999999999,5413,80,36,0,0,0,0,0,0
2004-09-20/2004-09-26,203,2004-09-20 00:00:00.000000000,2004-09-26 23:59:59.999999999,5460,70,23,0,0,0,0,0,0
2004-09-27/2004-10-03,204,2004-09-27 00:00:00.000000000,2004-10-03 23:59:59.999999999,5519,73,14,0,0,0,0,0,0
2004-10-04/2004-10-10,205,2004-10-04 00:00:00.000000000,2004-10-10 23:59:59.999999999,5584,83,18,0,0,0,0,0,0
2004-10-11/2004-10-17,206,2004-10-11 00:00:00.000000000,2004-10-17 23:59:59.999999999,5654,103,33,0,0,0,0,0,0
2004-10-18/2004-10-24,207,2004-10-18 00:00:00.000000000,2004-10-24 23:59:59.999999999,5712,89,31,0,0,0,0,0,0
2004-10-25/2004-10-31,208,2004-10-25 00:00:00.000000000,2004-10-31 23:59:59.999999999,5790,99,21,0,0,0,0,0,0
2004-11-01/2004-11-07,209,2004-11-01 00:00:00.000000000,2004-11-07 23:59:59.999999999,5875,114,29,0,0,0,0,0,0
2004-11-08/2004-11-14,210,2004-11-08 00:00:00.000000000,2004-11-14 23:59:59.999999999,5924,63,14,0,0,0,0,0,0
2004-11-15/2004-11-21,211,2004-11-15 00:00:00.000000000,2004-11-21 23:59:59.999999999,5961,62,25,0,0,0,0,0,0
2004-11-22/2004-11-28,212,2004-11-22 00:00:00.000000000,2004-11-28 23:59:59.999999999,6104,184,41,0,0,0,0,0,0
2004-11-29/2004-12-05,213,2004-11-29 00:00:00.000000000,2004-12-05 23:59:59.999999999,6157,96,43,0,0,0,0,0,0
2004-12-06/2004-12-12,214,2004-12-06 00:00:00.000000000,2004-12-12 23:59:59.999999999,6212,94,39,0,0,0,0,0,0
2004-12-13/2004-12-19,215,2004-12-13 00:00:00.000000000,2004-12-19 23:59:59.999999999,6283,109,38,0,0,0,0,0,0
2004-12-20/2004-12-26,216,2004-12-20 00:00:00.000000000,2004-12-26 23:59:59.999999999,6333,80,30,0,0,0,0,0,0
2004-12-27/2005-01-02,217,2004-12-27 00:00:00.000000000,2005-01-02 23:59:59.999999999,6349,47,31,0,0,0,0,0,0
2005-01-03/2005-01-09,218,2005-01-03 00:00:00.000000000,2005-01-09 23:59:59.999999999,6456,152,45,0,0,0,0,0,0
2005-01-10/2005-01-16,219,2005-01-10 00:00:00.000000000,2005-01-16 23:59:59.999999999,6565,151,42,0,0,0,0,0,0
2005-01-17/2005-01-23,220,2005-01-17 00:00:00.000000000,2005-01-23 23:59:59.999999999,6634,102,33,0,0,0,0,0,0
2005-01-24/2005-01-30,221,2005-01-24 00:00:00.000000000,2005-01-30 23:59:59.999999999,6731,140,43,0,0,0,0,0,0
2005-01-31/2005-02-06,222,2005-01-31 00:00:00.000000000,2005-02-06 23:59:59.999999999,6811,124,44,0,0,0,0,0,0
2005-02-07/2005-02-13,223,2005-02-07 00:00:00.000000000,2005-02-13 23:59:59.999999999,6901,131,41,0,0,0,0,0,0
2005-02-14/2005-02-20,224,2005-02-14 00:00:00.000000000,2005-02-20 23:59:59.999999999,6968,107,40,0,0,0,0,0,0
2005-02-21/2005-02-27,225,2005-02-21 00:00:00.000000000,2005-02-27 23:59:59.999999999,7025,95,38,0,0,0,0,0,0
2005-02-28/2005-03-06,226,2005-02-28 00:00:00.000000000,2005-03-06 23:59:59.999999999,7150,166,41,0,0,0,0,0,0
2005-03-07/2005-03-13,227,2005-03-07 00:00:00.000000000,2005-03-13 23:59:59.999999999,7265,189,74,0,0,0,0,0,0
2005-03-14/2005-03-20,228,2005-03-14 00:00:00.000000000,2005-03-20 23:59:59.999999999,7364,160,61,0,0,0,0,0,0
2005-03-21/2005-03-27,229,2005-03-21 00:00:00.000000000,2005-03-27 23:59:59.999999999,7477,131,18,0,0,0,0,0,0
2005-03-28/2005-04-03,230,2005-03-28 00:00:00.000000000,2005-04-03 23:59:59.999999999,7536,134,75,0,0,0,0,0,0
2005-04-04/2005-04-10,231,2005-04-04 00:00:00.000000000,2005-04-10 23:59:59.999999999,7638,151,49,0,0,0,0,0,0
2005-04-11/2005-04-17,232,2005-04-11 00:00:00.000000000,2005-04-17 23:59:59.999999999,7745,145,38,0,0,0,0,0,0
2005-04-18/2005-04-24,233,2005-04-18 00:00:00.000000000,2005-04-24 23:59:59.999999999,7795,127,77,0,0,0,0,0,0
2005-04-25/2005-05-01,234,2005-04-25 00:00:00.000000000,2005-05-01 23:59:59.999999999,7859,105,41,0,0,0,0,0,0
2005-05-02/2005-05-08,235,2005-05-02 00:00:00.000000000,2005-05-08 23:59:59.999999999,7929,89,19,0,0,0,0,0,0
2005-05-09/2005-05-15,236,2005-05-09 00:00:00.000000000,2005-05-15 23:59:59.999999999,7984,111,56,0,0,0,0,0,0
2005-05-16/2005-05-22,237,2005-05-16 00:00:00.000000000,2005-05-22 23:59:59.999999999,8020,83,47,0,0,0,0,0,0
2005-05-23/2005-05-29,238,2005-05-23 00:00:00.000000000,2005-05-29 23:59:59.999999999,8068,85,37,0,0,0,0,0,0
2005-05-30/2005-06-05,239,2005-05-30 00:00:00.000000000,2005-06-05 23:59:59.999999999,8142,107,33,0,0,0,0,0,0
2005-06-06/2005-06-12,240,2005-06-06 00:00:00.000000000,2005-06-12 23:59:59.999999999,8186,92,48,0,0,0,0,0,0
2005-06-13/2005-06-19,241,2005-06-13 00:00:00.000000000,2005-06-19 23:59:59.999999999,8199,100,87,0,0,0,0,0,0
2005-06-20/2005-06-26,242,2005-06-20 00:00:00.000000000,2005-06-26 23:59:59.999999999,8191,66,74,0,0,0,0,0,0
2005-06-27/2005-07-03,243,2005-06-27 00:00:00.000000000,2005-07-03 23:59:59.999999999,8216,61,36,0,0,0,0,0,0
2005-07-04/2005-07-10,244,2005-07-04 00:00:00.000000000,2005-07-10 23:59:59.999999999,8248,59,27,0,0,0,0,0,0
2005-07-11/2005-07-17,245,2005-07-11 00:00:00.000000000,2005-07-17 23:59:59.999999999,8293,75,30,0,0,0,0,0,0
2005-07-18/2005-07-24,246,2005-07-18 00:00:00.000000000,2005-07-24 23:59:59.999999999,8350,97,40,0,0,0,0,0,0
2005-07-25/2005-07-31,247,2005-07-25 00:00:00.000000000,2005-07-31 23:59:59.999999999,8366,68,52,0,0,0,0,0,0
2005-08-01/2005-08-07,248,2005-08-01 00:00:00.000000000,2005-08-07 23:59:59.999999999,8383,54,37,0,0,0,0,0,0
2005-08-08/2005-08-14,249,2005-08-08 00:00:00.000000000,2005-08-14 23:59:59.999999999,8423,64,24,0,0,0,0,0,0
2005-08-15/2005-08-21,250,2005-08-15 00:00:00.000000000,2005-08-21 23:59:59.999999999,8451,60,32,0,0,0,0,0,0
2005-08-22/2005-08-28,251,2005-08-22 00:00:00.000000000,2005-08-28 23:59:59.999999999,8510,73,14,0,0,0,0,0,0
2005-08-29/2005-09-04,252,2005-08-29 00:00:00.000000000,2005-09-04 23:59:59.999999999,8574,83,19,0,0,0,0,0,0
2005-09-05/2005-09-11,253,2005-09-05 00:00:00.000000000,2005-09-11 23:59:59.999999999,8640,80,14,0,0,0,0,0,0
2005-09-12/2005-09-18,254,2005-09-12 00:00:00.000000000,2005-09-18 23:59:59.999999999,8686,78,32,0,0,0,0,0,0
2005-09-19/2005-09-25,255,2005-09-19 00:00:00.000000000,2005-09-25 23:59:59.999999999,8757,93,22,0,0,0,0,0,0
2005-09-26/2005-10-02,256,2005-09-26 00:00:00.000000000,2005-10-02 23:59:59.999999999,8821,93,29,0,0,0,0,0,0
2005-10-03/2005-10-09,257,2005-10-03 00:00:00.000000000,2005-10-09 23:59:59.999999999,8867,103,57,0,0,0,0,0,0
2005-10-10/2005-10-16,258,2005-10-10 00:00:00.000000000,2005-10-16 23:59:59.999999999,8943,117,41,0,0,0,0,0,0
2005-10-17/2005-10-23,259,2005-10-17 00:00:00.000000000,2005-10-23 23:59:59.999999999,9040,142,45,0,0,0,0,0,0
2005-10-24/2005-10-30,260,2005-10-24 00:00:00.000000000,2005-10-30 23:59:59.999999999,9092,132,80,0,0,0,0,0,0
2005-10-31/2005-11-06,261,2005-10-31 00:00:00.000000000,2005-11-06 23:59:59.999999999,9132,89,49,0,0,0,0,0,0
2005-11-07/2005-11-13,262,2005-11-07 00:00:00.000000000,2005-11-13 23:59:59.999999999,9178,87,41,0,0,0,0,0,0
2005-11-14/2005-11-20,263,2005-11-14 00:00:00.000000000,2005-11-20 23:59:59.999999999,9236,93,35,0,0,0,0,0,0
2005-11-21/2005-11-27,264,2005-11-21 00:00:00.000000000,2005-11-27 23:59:59.999999999,9300,82,18,0,0,0,0,0,0
2005-11-28/2005-12-04,265,2005-11-28 00:00:00.000000000,2005-12-04 23:59:59.999999999,9390,110,20,0,0,0,0,0,0
2005-12-05/2005-12-11,266,2005-12-05 00:00:00.000000000,2005-12-11 23:59:59.999999999,9428,105,67,0,0,0,0,0,0
2005-12-12/2005-12-18,267,2005-12-12 00:00:00.000000000,2005-12-18 23:59:59.999999999,9480,91,39,0,0,0,0,0,0
2005-12-19/2005-12-25,268,2005-12-19 00:00:00.000000000,2005-12-25 23:59:59.999999999,9523,64,21,0,0,0,0,0,0
2005-12-26/2006-01-01,269,2005-12-26 00:00:00.000000000,2006-01-01 23:59:59.999999999,9552,39,10,0,0,0,0,0,0
2006-01-02/2006-01-08,270,2006-01-02 00:00:00.000000000,2006-01-08 23:59:59.999999999,9581,50,21,0,0,0,0,0,0
2006-01-09/2006-01-15,271,2006-01-09 00:00:00.000000000,2006-01-15 23:59:59.999999999,9652,107,36,0,0,0,0,0,0
2006-01-16/2006-01-22,272,2006-01-16 00:00:00.000000000,2006-01-22 23:59:59.999999999,9735,110,27,0,0,0,0,0,0
2006-01-23/2006-01-29,273,2006-01-23 00:00:00.000000000,2006-01-29 23:59:59.999999999,9774,75,36,0,0,0,0,0,0
2006-01-30/2006-02-05,274,2006-01-30 00:00:00.000000000,2006-02-05 23:59:59.999999999,9820,97,51,0,0,0,0,0,0
2006-02-06/2006-02-12,275,2006-02-06 00:00:00.000000000,2006-02-12 23:59:59.999999999,9876,99,43,0,0,0,0,0,0
2006-02-13/2006-02-19,276,2006-02-13 00:00:00.000000000,2006-02-19 23:59:59.999999999,9944,95,27,0,0,0,0,0,0
2006-02-20/2006-02-26,277,2006-02-20 00:00:00.000000000,2006-02-26 23:59:59.999999999,9961,60,43,0,0,0,0,0,0
2006-02-27/2006-03-05,278,2006-02-27 00:00:00.000000000,2006-03-05 23:59:59.999999999,9965,47,43,0,0,0,0,0,0
2006-03-06/2006-03-12,279,2006-03-06 00:00:00.000000000,2006-03-12 23:59:59.999999999,10017,75,23,0,0,0,0,0,0
2006-03-13/2006-03-19,280,2006-03-13 00:00:00.000000000,2006-03-19 23:59:59.999999999,10045,70,42,0,0,0,0,0,0
2006-03-20/2006-03-26,281,2006-03-20 00:00:00.000000000,2006-03-26 23:59:59.999999999,10084,68,29,0,0,0,0,0,0
2006-03-27/2006-04-02,282,2006-03-27 00:00:00.000000000,2006-04-02 23:59:59.999999999,10114,59,29,0,0,0,0,0,0
2006-04-03/2006-04-09,283,2006-04-03 00:00:00.000000000,2006-04-09 23:59:59.999999999,10137,51,28,0,0,0,0,0,0
2006-04-10/2006-04-16,284,2006-04-10 00:00:00.000000000,2006-04-16 23:59:59.999999999,10177,47,7,0,0,0,0,0,0
2006-04-17/2006-04-23,285,2006-04-17 00:00:00.000000000,2006-04-23 23:59:59.999999999,10225,79,31,0,0,0,0,0,0
2006-04-24/2006-04-30,286,2006-04-24 00:00:00.000000000,2006-04-30 23:59:59.999999999,10264,60,21,0,0,0,0,0,0
2006-05-01/2006-05-07,287,2006-05-01 00:00:00.000000000,2006-05-07 23:59:59.999999999,10286,34,12,0,0,0,0,0,0
2006-05-08/2006-05-14,288,2006-05-08 00:00:00.000000000,2006-05-14 23:59:59.999999999,10305,42,23,0,0,0,0,0,0
2006-05-15/2006-05-21,289,2006-05-15 00:00:00.000000000,2006-05-21 23:59:59.999999999,10306,43,42,0,0,0,0,0,0
2006-05-22/2006-05-28,290,2006-05-22 00:00:00.000000000,2006-05-28 23:59:59.999999999,10330,48,24,0,0,0,0,0,0
2006-05-29/2006-06-04,291,2006-05-29 00:00:00.000000000,2006-06-04 23:59:59.999999999,10368,54,16,0,0,0,0,0,0
2006-06-05/2006-06-11,292,2006-06-05 00:00:00.000000000,2006-06-11 23:59:59.999999999,10390,53,31,0,0,0,0,0,0
2006-06-12/2006-06-18,293,2006-06-12 00:00:00.000000000,2006-06-18 23:59:59.999999999,10411,49,28,0,0,0,0,0,0
2006-06-19/2006-06-25,294,2006-06-19 00:00:00.000000000,2006-06-25 23:59:59.999999999,10434,28,5,0,0,0,0,0,0
2006-06-26/2006-07-02,295,2006-06-26 00:00:00.000000000,2006-07-02 23:59:59.999999999,10466,42,10,0,0,0,0,0,0
2006-07-03/2006-07-09,296,2006-07-03 00:00:00.000000000,2006-07-09 23:59:59.999999999,10501,47,12,0,0,0,0,0,0
2006-07-10/2006-07-16,297,2006-07-10 00:00:00.000000000,2006-07-16 23:59:59.999999999,10539,66,28,0,0,0,0,0,0
2006-07-17/2006-07-23,298,2006-07-17 00:00:00.000000000,2006-07-23 23:59:59.999999999,10579,69,29,0,0,0,0,0,0
2006-07-24/2006-07-30,299,2006-07-24 00:00:00.000000000,2006-07-30 23:59:59.999999999,10600,50,29,0,0,0,0,0,0
2006-07-31/2006-08-06,300,2006-07-31 00:00:00.000000000,2006-08-06 23:59:59.999999999,10610,34,24,0,0,0,0,0,0
2006-08-07/2006-08-13,301,2006-08-07 00:00:00.000000000,2006-08-13 23:59:59.999999999,10638,47,19,0,0,0,0,0,0
2006-08-14/2006-08-20,302,2006-08-14 00:00:00.000000000,2006-08-20 23:59:59.999999999,10677,63,24,0,0,0,0,0,0
2006-08-21/2006-08-27,303,2006-08-21 00:00:00.000000000,2006-08-27 23:59:59.999999999,10698,44,23,0,0,0,0,0,0
2006-08-28/2006-09-03,304,2006-08-28 00:00:00.000000000,2006-09-03 23:59:59.999999999,10716,42,24,0,0,0,0,0,0
2006-09-04/2006-09-10,305,2006-09-04 00:00:00.000000000,2006-09-10 23:59:59.999999999,10735,38,19,0,0,0,0,0,0
2006-09-11/2006-09-17,306,2006-09-11 00:00:00.000000000,2006-09-17 23:59:59.999999999,10761,50,24,0,0,0,0,0,0
2006-09-18/2006-09-24,307,2006-09-18 00:00:00.000000000,2006-09-24 23:59:59.999999999,10777,47,31,0,0,0,0,0,0
2006-09-25/2006-10-01,308,2006-09-25 00:00:00.000000000,2006-10-01 23:59:59.999999999,10814,53,16,0,0,0,0,0,0
2006-10-02/2006-10-08,309,2006-10-02 00:00:00.000000000,2006-10-08 23:59:59.999999999,10843,50,21,0,0,0,0,0,0
2006-10-09/2006-10-15,310,2006-10-09 00:00:00.000000000,2006-10-15 23:59:59.999999999,10869,62,36,0,0,0,0,0,0
2006-10-16/2006-10-22,311,2006-10-16 00:00:00.000000000,2006-10-22 23:59:59.999999999,10919,63,13,0,0,0,0,0,0
2006-10-23/2006-10-29,312,2006-10-23 00:00:00.000000000,2006-10-29 23:59:59.999999999,10935,44,28,0,0,0,0,0,0
2006-10-30/2006-11-05,313,2006-10-30 00:00:00.000000000,2006-11-05 23:59:59.999999999,10978,58,15,0,0,0,0,0,0
2006-11-06/2006-11-12,314,2006-11-06 00:00:00.000000000,2006-11-12 23:59:59.999999999,11010,55,23,0,0,0,0,0,0
2006-11-13/2006-11-19,315,2006-11-13 00:00:00.000000000,2006-11-19 23:59:59.999999999,11058,63,15,0,0,0,0,0,0
2006-11-20/2006-11-26,316,2006-11-20 00:00:00.000000000,2006-11-26 23:59:59.999999999,11096,55,17,0,0,0,0,0,0
2006-11-27/2006-12-03,317,2006-11-27 00:00:00.000000000,2006-12-03 23:59:59.999999999,11131,67,32,0,0,0,0,0,0
2006-12-04/2006-12-10,318,2006-12-04 00:00:00.000000000,2006-12-10 23:59:59.999999999,11140,38,29,0,0,0,0,0,0
2006-12-11/2006-12-17,319,2006-12-11 00:00:00.000000000,2006-12-17 23:59:59.999999999,11148,38,30,0,0,0,0,0,0
2006-12-18/2006-12-24,320,2006-12-18 00:00:00.000000000,2006-12-24 23:59:59.999999999,11179,52,21,0,0,0,0,0,0
2006-12-25/2006-12-31,321,2006-12-25 00:00:00.000000000,2006-12-31 23:59:59.999999999,11191,15,3,0,0,0,0,0,0
2007-01-01/2007-01-07,322,2007-01-01 00:00:00.000000000,2007-01-07 23:59:59.999999999,11217,40,14,0,0,0,0,0,0
2007-01-08/2007-01-14,323,2007-01-08 00:00:00.000000000,2007-01-14 23:59:59.999999999,11247,59,29,0,0,0,0,0,0
2007-01-15/2007-01-21,324,2007-01-15 00:00:00.000000000,2007-01-21 23:59:59.999999999,11264,47,30,0,0,0,0,0,0
2007-01-22/2007-01-28,325,2007-01-22 00:00:00.000000000,2007-01-28 23:59:59.999999999,11309,60,15,0,0,0,0,0,0
2007-01-29/2007-02-04,326,2007-01-29 00:00:00.000000000,2007-02-04 23:59:59.999999999,11323,50,36,0,0,0,0,0,0
2007-02-05/2007-02-11,327,2007-02-05 00:00:00.000000000,2007-02-11 23:59:59.999999999,11350,49,22,0,0,0,0,0,0
2007-02-12/2007-02-18,328,2007-02-12 00:00:00.000000000,2007-02-18 23:59:59.999999999,11383,50,17,0,0,0,0,0,0
2007-02-19/2007-02-25,329,2007-02-19 00:00:00.000000000,2007-02-25 23:59:59.999999999,11406,38,15,0,0,0,0,0,0
2007-02-26/2007-03-04,330,2007-02-26 00:00:00.000000000,2007-03-04 23:59:59.999999999,11434,45,17,0,0,0,0,0,0
2007-03-05/2007-03-11,331,2007-03-05 00:00:00.000000000,2007-03-11 23:59:59.999999999,11453,50,31,0,0,0,0,0,0
2007-03-12/2007-03-18,332,2007-03-12 00:00:00.000000000,2007-03-18 23:59:59.999999999,11489,62,26,0,0,0,0,0,0
2007-03-19/2007-03-25,333,2007-03-19 00:00:00.000000000,2007-03-25 23:59:59.999999999,11525,64,28,0,0,0,0,0,0
2007-03-26/2007-04-01,334,2007-03-26 00:00:00.000000000,2007-04-01 23:59:59.999999999,11557,58,26,0,0,0,0,0,0
2007-04-02/2007-04-08,335,2007-04-02 00:00:00.000000000,2007-04-08 23:59:59.999999999,11574,40,23,0,0,0,0,0,0
2007-04-09/2007-04-15,336,2007-04-09 00:00:00.000000000,2007-04-15 23:59:59.999999999,11599,49,24,0,0,0,0,0,0
2007-04-16/2007-04-22,337,2007-04-16 00:00:00.000000000,2007-04-22 23:59:59.999999999,11630,55,24,0,0,0,0,0,0
2007-04-23/2007-04-29,338,2007-04-23 00:00:00.000000000,2007-04-29 23:59:59.999999999,11660,44,14,0,0,0,0,0,0
2007-04-30/2007-05-06,339,2007-04-30 00:00:00.000000000,2007-05-06 23:59:59.999999999,11677,31,14,0,0,0,0,0,0
2007-05-07/2007-05-13,340,2007-05-07 00:00:00.000000000,2007-05-13 23:59:59.999999999,11705,65,37,0,0,0,0,0,0
2007-05-14/2007-05-20,341,2007-05-14 00:00:00.000000000,2007-05-20 23:59:59.999999999,11739,46,12,0,0,0,0,0,0
2007-05-21/2007-05-27,342,2007-05-21 00:00:00.000000000,2007-05-27 23:59:59.999999999,11781,59,17,0,0,0,0,0,0
2007-05-28/2007-06-03,343,2007-05-28 00:00:00.000000000,2007-06-03 23:59:59.999999999,11814,51,18,0,0,0,0,0,0
2007-06-04/2007-06-10,344,2007-06-04 00:00:00.000000000,2007-06-10 23:59:59.999999999,11829,30,15,0,0,0,0,0,0
2007-06-11/2007-06-17,345,2007-06-11 00:00:00.000000000,2007-06-17 23:59:59.999999999,11872,65,22,0,0,0,0,0,0
2007-06-18/2007-06-24,346,2007-06-18 00:00:00.000000000,2007-06-24 23:59:59.999999999,11904,51,19,0,0,0,0,0,0
2007-06-25/2007-07-01,347,2007-06-25 00:00:00.000000000,2007-07-01 23:59:59.999999999,11932,42,14,0,0,0,0,0,0
2007-07-02/2007-07-08,348,2007-07-02 00:00:00.000000000,2007-07-08 23:59:59.999999999,11964,42,10,0,0,0,0,0,0
2007-07-09/2007-07-15,349,2007-07-09 00:00:00.000000000,2007-07-15 23:59:59.999999999,11998,42,8,0,0,0,0,0,0
2007-07-16/2007-07-22,350,2007-07-16 00:00:00.000000000,2007-07-22 23:59:59.999999999,12020,45,23,0,0,0,0,0,0
2007-07-23/2007-07-29,351,2007-07-23 00:00:00.000000000,2007-07-29 23:59:59.999999999,12042,45,23,0,0,0,0,0,0
2007-07-30/2007-08-05,352,2007-07-30 00:00:00.000000000,2007-08-05 23:59:59.999999999,12057,33,18,0,0,0,0,0,0
2007-08-06/2007-08-12,353,2007-08-06 00:00:00.000000000,2007-08-12 23:59:59.999999999,12070,35,22,0,0,0,0,0,0
2007-08-13/2007-08-19,354,2007-08-13 00:00:00.000000000,2007-08-19 23:59:59.999999999,12106,55,19,0,0,0,0,0,0
2007-08-20/2007-08-26,355,2007-08-20 00:00:00.000000000,2007-08-26 23:59:59.999999999,12138,56,24,0,0,0,0,0,0
2007-08-27/2007-09-02,356,2007-08-27 00:00:00.000000000,2007-09-02 23:59:59.999999999,12160,41,19,0,0,0,0,0,0
2007-09-03/2007-09-09,357,2007-09-03 00:00:00.000000000,2007-09-09 23:59:59.999999999,12193,43,10,0,0,0,0,0,0
2007-09-10/2007-09-16,358,2007-09-10 00:00:00.000000000,2007-09-16 23:59:59.999999999,12220,39,12,0,0,0,0,0,0
2007-09-17/2007-09-23,359,2007-09-17 00:00:00.000000000,2007-09-23 23:59:59.999999999,12264,63,19,0,0,0,0,0,0
2007-09-24/2007-09-30,360,2007-09-24 00:00:00.000000000,2007-09-30 23:59:59.999999999,12287,44,21,0,0,0,0,0,0
2007-10-01/2007-10-07,361,2007-10-01 00:00:00.000000000,2007-10-07 23:59:59.999999999,12326,57,18,0,0,0,0,0,0
2007-10-08/2007-10-14,362,2007-10-08 00:00:00.000000000,2007-10-14 23:59:59.999999999,12331,50,45,0,0,0,0,0,0
2007-10-15/2007-10-21,363,2007-10-15 00:00:00.000000000,2007-10-21 23:59:59.999999999,12372,66,25,0,0,0,0,0,0
2007-10-22/2007-10-28,364,2007-10-22 00:00:00.000000000,2007-10-28 23:59:59.999999999,12411,61,22,0,0,0,0,0,0
2007-10-29/2007-11-04,365,2007-10-29 00:00:00.000000000,2007-11-04 23:59:59.999999999,12456,78,33,0,0,0,0,0,0
2007-11-05/2007-11-11,366,2007-11-05 00:00:00.000000000,2007-11-11 23:59:59.999999999,12491,59,24,0,0,0,0,0,0
2007-11-12/2007-11-18,367,2007-11-12 00:00:00.000000000,2007-11-18 23:59:59.999999999,12523,45,13,0,0,0,0,0,0
2007-11-19/2007-11-25,368,2007-11-19 00:00:00.000000000,2007-11-25 23:59:59.999999999,12552,49,20,0,0,0,0,0,0
2007-11-26/2007-12-02,369,2007-11-26 00:00:00.000000000,2007-12-02 23:59:59.999999999,12585,54,21,0,0,0,0,0,0
2007-12-03/2007-12-09,370,2007-12-03 00:00:00.000000000,2007-12-09 23:59:59.999999999,12625,56,16,0,0,0,0,0,0
2007-12-10/2007-12-16,371,2007-12-10 00:00:00.000000000,2007-12-16 23:59:59.999999999,12659,46,12,0,0,0,0,0,0
2007-12-17/2007-12-23,372,2007-12-17 00:00:00.000000000,2007-12-23 23:59:59.999999999,12701,51,9,0,0,0,0,0,0
2007-12-24/2007-12-30,373,2007-12-24 00:00:00.000000000,2007-12-30 23:59:59.999999999,12717,19,3,0,0,0,0,0,0
2007-12-31/2008-01-06,374,2007-12-31 00:00:00.000000000,2008-01-06 23:59:59.999999999,12728,31,20,0,0,0,0,0,0
2008-01-07/2008-01-13,375,2008-01-07 00:00:00.000000000,2008-01-13 23:59:59.999999999,12753,46,21,0,0,0,0,0,0
2008-01-14/2008-01-20,376,2008-01-14 00:00:00.000000000,2008-01-20 23:59:59.999999999,12781,47,19,0,0,0,0,0,0
2008-01-21/2008-01-27,377,2008-01-21 00:00:00.000000000,2008-01-27 23:59:59.999999999,12816,57,22,0,0,0,0,0,0
2008-01-28/2008-02-03,378,2008-01-28 00:00:00.000000000,2008-02-03 23:59:59.999999999,12838,64,42,0,0,0,0,0,0
2008-02-04/2008-02-10,379,2008-02-04 00:00:00.000000000,2008-02-10 23:59:59.999999999,12863,45,20,0,0,0,0,0,0
2008-02-11/2008-02-17,380,2008-02-11 00:00:00.000000000,2008-02-17 23:59:59.999999999,12882,34,15,0,0,0,0,0,0
2008-02-18/2008-02-24,381,2008-02-18 00:00:00.000000000,2008-02-24 23:59:59.999999999,12922,56,16,0,0,0,0,0,0
2008-02-25/2008-03-02,382,2008-02-25 00:00:00.000000000,2008-03-02 23:59:59.999999999,12955,50,17,0,0,0,0,0,0
2008-03-03/2008-03-09,383,2008-03-03 00:00:00.000000000,2008-03-09 23:59:59.999999999,12985,49,19,0,0,0,0,0,0
2008-03-10/2008-03-16,384,2008-03-10 00:00:00.000000000,2008-03-16 23:59:59.999999999,13027,54,12,0,0,0,0,0,0
2008-03-17/2008-03-23,385,2008-03-17 00:00:00.000000000,2008-03-23 23:59:59.999999999,13060,55,22,0,0,0,0,0,0
2008-03-24/2008-03-30,386,2008-03-24 00:00:00.000000000,2008-03-30 23:59:59.999999999,13107,69,22,0,0,0,0,0,0
2008-03-31/2008-04-06,387,2008-03-31 00:00:00.000000000,2008-04-06 23:59:59.999999999,13152,63,18,0,0,0,0,0,0
2008-04-07/2008-04-13,388,2008-04-07 00:00:00.000000000,2008-04-13 23:59:59.999999999,13183,65,34,0,0,0,0,0,0
2008-04-14/2008-04-20,389,2008-04-14 00:00:00.000000000,2008-04-20 23:59:59.999999999,13213,50,20,0,0,0,0,0,0
2008-04-21/2008-04-27,390,2008-04-21 00:00:00.000000000,2008-04-27 23:59:59.999999999,13260,60,13,0,0,0,0,0,0
2008-04-28/2008-05-04,391,2008-04-28 00:00:00.000000000,2008-05-04 23:59:59.999999999,13292,58,26,0,0,0,0,0,0
2008-05-05/2008-05-11,392,2008-05-05 00:00:00.000000000,2008-05-11 23:59:59.999999999,13360,98,30,0,0,0,0,0,0
2008-05-12/2008-05-18,393,2008-05-12 00:00:00.000000000,2008-05-18 23:59:59.999999999,13152,80,288,0,0,0,0,0,0
2008-05-19/2008-05-25,394,2008-05-19 00:00:00.000000000,2008-05-25 23:59:59.999999999,13229,117,40,0,0,0,0,0,0
2008-05-26/2008-06-01,395,2008-05-26 00:00:00.000000000,2008-06-01 23:59:59.999999999,13255,73,47,0,0,0,0,0,0
2008-06-02/2008-06-08,396,2008-06-02 00:00:00.000000000,2008-06-08 23:59:59.999999999,13291,64,28,0,0,0,0,0,0
2008-06-09/2008-06-15,397,2008-06-09 00:00:00.000000000,2008-06-15 23:59:59.999999999,13322,70,39,0,0,0,0,0,0
2008-06-16/2008-06-22,398,2008-06-16 00:00:00.000000000,2008-06-22 23:59:59.999999999,13354,52,20,0,0,0,0,0,0
2008-06-23/2008-06-29,399,2008-06-23 00:00:00.000000000,2008-06-29 23:59:59.999999999,13381,70,43,0,0,0,0,0,0
2008-06-30/2008-07-06,400,2008-06-30 00:00:00.000000000,2008-07-06 23:59:59.999999999,13395,50,36,0,0,0,0,0,0
2008-07-07/2008-07-13,401,2008-07-07 00:00:00.000000000,2008-07-13 23:59:59.999999999,13426,48,17,0,0,0,0,0,0
