,number,from_date,to_date,backlog_all,inflow_all,outflow_all,backlog_normal,inflow_normal,outflow_normal,backlog_major,inflow_major,outflow_major
2010-10-04/2010-10-10,0,2010-10-04 00:00:00.000000000,2010-10-10 23:59:59.999999999,6,4,0,3,1,0,2,2,0
2010-10-11/2010-10-17,1,2010-10-11 00:00:00.000000000,2010-10-17 23:59:59.999999999,17,11,0,7,4,0,4,2,0
2010-10-18/2010-10-24,2,2010-10-18 00:00:00.000000000,2010-10-24 23:59:59.999999999,22,5,0,9,2,0,5,1,0
2010-10-25/2010-10-31,3,2010-10-25 00:00:00.000000000,2010-10-31 23:59:59.999999999,32,10,0,13,4,0,6,1,0
2010-11-01/2010-11-07,4,2010-11-01 00:00:00.000000000,2010-11-07 23:59:59.999999999,44,12,0,19,6,0,10,4,0
2010-11-08/2010-11-14,5,2010-11-08 00:00:00.000000000,2010-11-14 23:59:59.999999999,52,8,0,23,4,0,10,0,0
2010-11-15/2010-11-21,6,2010-11-15 00:00:00.000000000,2010-11-21 23:59:59.999999999,59,7,0,28,5,0,11,1,0
2010-11-22/2010-11-28,7,2010-11-22 00:00:00.000000000,2010-11-28 23:59:59.999999999,62,3,0,28,0,0,13,2,0
2010-11-29/2010-12-05,8,2010-11-29 00:00:00.000000000,2010-12-05 23:59:59.999999999,67,5,0,30,2,0,14,1,0
2010-12-06/2010-12-12,9,2010-12-06 00:00:00.000000000,2010-12-12 23:59:59.999999999,86,21,2,38,10,2,18,4,0
2010-12-13/2010-12-19,10,2010-12-13 00:00:00.000000000,2010-12-19 23:59:59.999999999,102,17,1,44,7,1,19,1,0
2010-12-20/2010-12-26,11,2010-12-20 00:00:00.000000000,2010-12-26 23:59:59.999999999,110,8,0,49,5,0,21,2,0
2010-12-27/2011-01-02,12,2010-12-27 00:00:00.000000000,2011-01-02 23:59:59.999999999,125,17,2,56,8,1,25,4,0
2011-01-03/2011-01-09,13,2011-01-03 00:00:00.000000000,2011-01-09 23:59:59.999999999,138,16,3,63,7,0,23,0,2
2011-01-10/2011-01-16,14,2011-01-10 00:00:00.000000000,2011-01-16 23:59:59.999999999,154,22,6,70,11,4,25,3,1
2011-01-17/2011-01-23,15,2011-01-17 00:00:00.000000000,2011-01-23 23:59:59.999999999,168,20,6,75,9,4,25,1,1
2011-01-24/2011-01-30,16,2011-01-24 00:00:00.000000000,2011-01-30 23:59:59.999999999,210,46,4,101,29,3,31,6,0
2011-01-31/2011-02-06,17,2011-01-31 00:00:00.000000000,2011-02-06 23:59:59.999999999,234,34,10,114,20,7,40,10,1
2011-02-07/2011-02-13,18,2011-02-07 00:00:00.000000000,2011-02-13 23:59:59.999999999,263,36,7,130,20,4,44,4,0
2011-02-14/2011-02-20,19,2011-02-14 00:00:00.000000000,2011-02-20 23:59:59.999999999,309,52,6,153,25,2,50,9,3
2011-02-21/2011-02-27,20,2011-02-21 00:00:00.000000000,2011-02-27 23:59:59.999999999,351,52,10,174,28,7,54,5,1
2011-02-28/2011-03-06,21,2011-02-28 00:00:00.000000000,2011-03-06 23:59:59.999999999,377,36,10,184,12,2,58,5,1
2011-03-07/2011-03-13,22,2011-03-07 00:00:00.000000000,2011-03-13 23:59:59.999999999,397,30,10,197,16,3,57,3,4
2011-03-14/2011-03-20,23,2011-03-14 00:00:00.000000000,2011-03-20 23:59:59.999999999,422,27,2,208,12,1,60,3,0
2011-03-21/2011-03-27,24,2011-03-21 00:00:00.000000000,2011-03-27 23:59:59.999999999,443,28,7,221,16,3,64,4,0
2011-03-28/2011-04-03,25,2011-03-28 00:00:00.000000000,2011-04-03 23:59:59.999999999,473,32,2,238,18,1,68,4,0
2011-04-04/2011-04-10,26,2011-04-04 00:00:00.000000000,2011-04-10 23:59:59.999999999,505,33,1,248,11,1,76,8,0
2011-04-11/2011-04-17,27,2011-04-11 00:00:00.000000000,2011-04-17 23:59:59.999999999,522,19,2,253,7,2,76,0,0
2011-04-18/2011-04-24,28,2011-04-18 00:00:00.000000000,2011-04-24 23:59:59.999999999,554,40,8,269,24,8,82,6,0
2011-04-25/2011-05-01,29,2011-04-25 00:00:00.000000000,2011-05-01 23:59:59.999999999,591,39,2,280,13,2,88,6,0
2011-05-02/2011-05-08,30,2011-05-02 00:00:00.000000000,2011-05-08 23:59:59.999999999,614,40,17,291,20,9,92,9,5
2011-05-09/2011-05-15,31,2011-05-09 00:00:00.000000000,2011-05-15 23:59:59.999999999,654,51,11,308,20,3,102,13,3
2011-05-16/2011-05-22,32,2011-05-16 00:00:00.000000000,2011-05-22 23:59:59.999999999,669,30,15,315,13,6,106,4,0
2011-05-23/2011-05-29,33,2011-05-23 00:00:00.000000000,2011-05-29 23:59:59.999999999,714,52,7,330,17,2,112,8,2
2011-05-30/2011-06-05,34,2011-05-30 00:00:00.000000000,2011-06-05 23:59:59.999999999,757,44,1,350,20,0,119,7,0
2011-06-06/2011-06-12,35,2011-06-06 00:00:00.000000000,2011-06-12 23:59:59.999999999,790,45,12,364,21,7,125,8,2
2011-06-13/2011-06-19,36,2011-06-13 00:00:00.000000000,2011-06-19 23:59:59.999999999,828,48,10,378,20,6,132,8,1
2011-06-20/2011-06-26,37,2011-06-20 00:00:00.000000000,2011-06-26 23:59:59.999999999,861,41,8,396,21,3,137,6,1
2011-06-27/2011-07-03,38,2011-06-27 00:00:00.000000000,2011-07-03 23:59:59.999999999,885,33,9,407,14,3,142,8,3
2011-07-04/2011-07-10,39,2011-07-04 00:00:00.000000000,2011-07-10 23:59:59.999999999,911,34,8,423,21,5,147,5,0
2011-07-11/2011-07-17,40,2011-07-11 00:00:00.000000000,2011-07-17 23:59:59.999999999,925,22,8,430,12,5,151,4,0
2011-07-18/2011-07-24,41,2011-07-18 00:00:00.000000000,2011-07-24 23:59:59.999999999,951,35,9,444,21,7,155,6,2
2011-07-25/2011-07-31,42,2011-07-25 00:00:00.000000000,2011-07-31 23:59:59.999999999,965,17,3,453,11,2,155,1,1
2011-08-01/2011-08-07,43,2011-08-01 00:00:00.000000000,2011-08-07 23:59:59.999999999,992,33,6,470,18,1,156,5,4
2011-08-08/2011-08-14,44,2011-08-08 00:00:00.000000000,2011-08-14 23:59:59.999999999,1008,22,6,474,8,4,161,6,1
2011-08-15/2011-08-21,45,2011-08-15 00:00:00.000000000,2011-08-21 23:59:59.999999999,1035,35,8,486,15,3,165,5,1
2011-08-22/2011-08-28,46,2011-08-22 00:00:00.000000000,2011-08-28 23:59:59.999999999,1045,17,7,490,7,3,165,3,3
2011-08-29/2011-09-04,47,2011-08-29 00:00:00.000000000,2011-09-04 23:59:59.999999999,1066,32,11,497,11,4,172,10,3
2011-09-05/2011-09-11,48,2011-09-05 00:00:00.000000000,2011-09-11 23:59:59.999999999,1080,19,5,510,15,2,171,1,2
2011-09-12/2011-09-18,49,2011-09-12 00:00:00.000000000,2011-09-18 23:59:59.999999999,1113,33,0,532,22,0,176,5,0
2011-09-19/2011-09-25,50,2011-09-19 00:00:00.000000000,2011-09-25 23:59:59.999999999,1131,28,10,543,17,6,178,6,4
2011-09-26/2011-10-02,51,2011-09-26 00:00:00.000000000,2011-10-02 23:59:59.999999999,1157,31,5,560,19,2,183,7,2
2011-10-03/2011-10-09,52,2011-10-03 00:00:00.000000000,2011-10-09 23:59:59.999999999,1184,32,5,576,19,3,189,7,1
2011-10-10/2011-10-16,53,2011-10-10 00:00:00.000000000,2011-10-16 23:59:59.999999999,1224,41,1,604,29,1,194,5,0
2011-10-17/2011-10-23,54,2011-10-17 00:00:00.000000000,2011-10-23 23:59:59.999999999,1250,34,8,616,19,7,202,9,1
2011-10-24/2011-10-30,55,2011-10-24 00:00:00.000000000,2011-10-30 23:59:59.999999999,1269,34,15,632,19,3,205,6,3
2011-10-31/2011-11-06,56,2011-10-31 00:00:00.000000000,2011-11-06 23:59:59.999999999,1305,41,5,654,26,4,210,5,0
2011-11-07/2011-11-13,57,2011-11-07 00:00:00.000000000,2011-11-13 23:59:59.999999999,1348,52,9,686,36,4,215,7,2
2011-11-14/2011-11-20,58,2011-11-14 00:00:00.000000000,2011-11-20 23:59:59.999999999,1373,28,3,702,18,2,217,2,0
2011-11-21/2011-11-27,59,2011-11-21 00:00:00.000000000,2011-11-27 23:59:59.999999999,1396,27,4,714,15,3,224,7,0
2011-11-28/2011-12-04,60,2011-11-28 00:00:00.000000000,2011-12-04 23:59:59.999999999,1418,36,14,723,14,5,226,9,7
2011-12-05/2011-12-11,61,2011-12-05 00:00:00.000000000,2011-12-11 23:59:59.999999999,1444,33,7,737,17,3,232,9,3
2011-12-12/2011-12-18,62,2011-12-12 00:00:00.000000000,2011-12-18 23:59:59.999999999,1469,39,14,750,24,11,236,5,1
2011-12-19/2011-12-25,63,2011-12-19 00:00:00.000000000,2011-12-25 23:59:59.999999999,1428,48,89,730,31,51,226,4,14
2011-12-26/2012-01-01,64,2011-12-26 00:00:00.000000000,2012-01-01 23:59:59.999999999,1464,58,22,760,43,13,226,5,5
2012-01-02/2012-01-08,65,2012-01-02 00:00:00.000000000,2012-01-08 23:59:59.999999999,1465,33,32,764,20,16,225,6,7
2012-01-09/2012-01-15,66,2012-01-09 00:00:00.000000000,2012-01-15 23:59:59.999999999,1484,46,27,770,25,19,224,3,4
2012-01-16/2012-01-22,67,2012-01-16 00:00:00.000000000,2012-01-22 23:59:59.999999999,1518,51,17,792,33,11,229,7,2
2012-01-23/2012-01-29,68,2012-01-23 00:00:00.000000000,2012-01-29 23:59:59.999999999,1555,57,20,816,36,12,233,9,5
2012-01-30/2012-02-05,69,2012-01-30 00:00:00.000000000,2012-02-05 23:59:59.999999999,1601,66,20,848,42,10,245,13,1
2012-02-06/2012-02-12,70,2012-02-06 00:00:00.000000000,2012-02-12 23:59:59.999999999,1635,60,26,869,38,17,250,7,2
2012-02-13/2012-02-19,71,2012-02-13 00:00:00.000000000,2012-02-19 23:59:59.999999999,1678,63,20,892,38,15,256,8,2
2012-02-20/2012-02-26,72,2012-02-20 00:00:00.000000000,2012-02-26 23:59:59.999999999,1712,65,31,914,44,22,266,12,2
2012-02-27/2012-03-04,73,2012-02-27 00:00:00.000000000,2012-03-04 23:59:59.999999999,1751,65,26,938,41,17,270,9,5
2012-03-05/2012-03-11,74,2012-03-05 00:00:00.000000000,2012-03-11 23:59:59.999999999,1773,46,24,953,32,17,275,6,1
2012-03-12/2012-03-18,75,2012-03-12 00:00:00.000000000,2012-03-18 23:59:59.999999999,1803,57,27,977,39,15,278,9,6
2012-03-19/2012-03-25,76,2012-03-19 00:00:00.000000000,2012-03-25 23:59:59.999999999,1837,86,52,997,52,32,285,17,10
2012-03-26/2012-04-01,77,2012-03-26 00:00:00.000000000,2012-04-01 23:59:59.999999999,1888,66,15,1030,47,14,289,4,0
2012-04-02/2012-04-08,78,2012-04-02 00:00:00.000000000,2012-04-08 23:59:59.999999999,1923,54,19,1051,32,11,293,10,6
2012-04-09/2012-04-15,79,2012-04-09 00:00:00.000000000,2012-04-15 23:59:59.999999999,1974,66,15,1077,36,10,299,9,3
2012-04-16/2012-04-22,80,2012-04-16 00:00:00.000000000,2012-04-22 23:59:59.999999999,2001,42,15,1091,23,9,301,5,3
2012-04-23/2012-04-29,81,2012-04-23 00:00:00.000000000,2012-04-29 23:59:59.999999999,2025,50,26,1107,34,18,306,7,2
2012-04-30/2012-05-06,82,2012-04-30 00:00:00.000000000,2012-05-06 23:59:59.999999999,2036,67,56,1123,45,29,300,7,13
2012-05-07/2012-05-13,83,2012-05-07 00:00:00.000000000,2012-05-13 23:59:59.999999999,2057,60,39,1132,32,23,301,9,8
2012-05-14/2012-05-20,84,2012-05-14 00:00:00.000000000,2012-05-20 23:59:59.999999999,2094,64,27,1160,48,20,299,4,6
2012-05-21/2012-05-27,85,2012-05-21 00:00:00.000000000,2012-05-27 23:59:59.999999999,2112,52,34,1176,38,22,298,7,8
2012-05-28/2012-06-03,86,2012-05-28 00:00:00.000000000,2012-06-03 23:59:59.999999999,2160,68,20,1207,48,17,306,11,3
2012-06-04/2012-06-10,87,2012-06-04 00:00:00.000000000,2012-06-10 23:59:59.999999999,2198,56,18,1241,45,11,306,4,4
2012-06-11/2012-06-17,88,2012-06-11 00:00:00.000000000,2012-06-17 23:59:59.999999999,2218,36,16,1254,22,9,305,4,5
2012-06-18/2012-06-24,89,2012-06-18 00:00:00.000000000,2012-06-24 23:59:59.999999999,2240,39,17,1270,26,10,305,5,5
2012-06-25/2012-07-01,90,2012-06-25 00:00:00.000000000,2012-07-01 23:59:59.999999999,2254,38,24,1285,34,19,302,1,4
2012-07-02/2012-07-08,91,2012-07-02 00:00:00.000000000,2012-07-08 23:59:59.999999999,2268,39,25,1290,23,18,303,5,4
2012-07-09/2012-07-15,92,2012-07-09 00:00:00.000000000,2012-07-15 23:59:59.999999999,2298,50,20,1306,31,15,310,10,3
2012-07-16/2012-07-22,93,2012-07-16 00:00:00.000000000,2012-07-22 23:59:59.999999999,2315,39,22,1316,25,15,310,4,4
2012-07-23/2012-07-29,94,2012-07-23 00:00:00.000000000,2012-07-29 23:59:59.999999999,2358,49,6,1340,27,3,318,8,0
2012-07-30/2012-08-05,95,2012-07-30 00:00:00.000000000,2012-08-05 23:59:59.999999999,2371,33,20,1347,22,15,317,1,2
2012-08-06/2012-08-12,96,2012-08-06 00:00:00.000000000,2012-08-12 23:59:59.999999999,2383,41,29,1353,27,21,318,4,3
2012-08-13/2012-08-19,97,2012-08-13 00:00:00.000000000,2012-08-19 23:59:59.999999999,2419,47,11,1382,35,6,323,7,2
2012-08-20/2012-08-26,98,2012-08-20 00:00:00.000000000,2012-08-26 23:59:59.999999999,2439,43,23,1394,28,16,325,6,4
2012-08-27/2012-09-02,99,2012-08-27 00:00:00.000000000,2012-09-02 23:59:59.999999999,2299,44,184,1315,34,113,309,4,20
2012-09-03/2012-09-09,100,2012-09-03 00:00:00.000000000,2012-09-09 23:59:59.999999999,2324,46,21,1332,31,14,308,3,4
2012-09-10/2012-09-16,101,2012-09-10 00:00:00.000000000,2012-09-16 23:59:59.999999999,2331,39,32,1332,21,21,308,5,5
2012-09-17/2012-09-23,102,2012-09-17 00:00:00.000000000,2012-09-23 23:59:59.999999999,2340,30,21,1340,20,12,309,6,5
2012-09-24/2012-09-30,103,2012-09-24 00:00:00.000000000,2012-09-30 23:59:59.999999999,2353,29,16,1343,11,8,312,5,2
2012-10-01/2012-10-07,104,2012-10-01 00:00:00.000000000,2012-10-07 23:59:59.999999999,2382,46,17,1361,29,11,315,5,2
2012-10-08/2012-10-14,105,2012-10-08 00:00:00.000000000,2012-10-14 23:59:59.999999999,2390,29,21,1365,18,14,318,7,4
2012-10-15/2012-10-21,106,2012-10-15 00:00:00.000000000,2012-10-21 23:59:59.999999999,2409,44,25,1381,30,14,321,6,3
2012-10-22/2012-10-28,107,2012-10-22 00:00:00.000000000,2012-10-28 23:59:59.999999999,2441,45,13,1403,31,9,325,4,0
2012-10-29/2012-11-04,108,2012-10-29 00:00:00.000000000,2012-11-04 23:59:59.999999999,2458,39,22,1420,33,16,325,1,1
2012-11-05/2012-11-11,109,2012-11-05 00:00:00.000000000,2012-11-11 23:59:59.999999999,2485,39,12,1439,29,10,328,4,1
2012-11-12/2012-11-18,110,2012-11-12 00:00:00.000000000,2012-11-18 23:59:59.999999999,2514,49,20,1456,33,16,328,3,3
2012-11-19/2012-11-25,111,2012-11-19 00:00:00.000000000,2012-11-25 23:59:59.999999999,2554,54,14,1487,38,7,331,5,2
2012-11-26/2012-12-02,112,2012-11-26 00:00:00.000000000,2012-12-02 23:59:59.999999999,2602,67,19,1510,37,14,335,7,3
2012-12-03/2012-12-09,113,2012-12-03 00:00:00.000000000,2012-12-09 23:59:59.999999999,2626,39,15,1525,25,10,341,8,2
2012-12-10/2012-12-16,114,2012-12-10 00:00:00.000000000,2012-12-16 23:59:59.999999999,2679,82,29,1567,56,14,345,11,7
2012-12-17/2012-12-23,115,2012-12-17 00:00:00.000000000,2012-12-23 23:59:59.999999999,2714,71,36,1586,47,28,349,6,2
2012-12-24/2012-12-30,116,2012-12-24 00:00:00.000000000,2012-12-30 23:59:59.999999999,2737,39,16,1603,26,9,356,9,2
2012-12-31/2013-01-06,117,2012-12-31 00:00:00.000000000,2013-01-06 23:59:59.999999999,2748,33,22,1610,21,14,352,2,6
2013-01-07/2013-01-13,118,2013-01-07 00:00:00.000000000,2013-01-13 23:59:59.999999999,2771,41,18,1629,31,12,351,2,3
2013-01-14/2013-01-20,119,2013-01-14 00:00:00.000000000,2013-01-20 23:59:59.999999999,2791,49,29,1639,34,24,354,4,1
2013-01-21/2013-01-27,120,2013-01-21 00:00:00.000000000,2013-01-27 23:59:59.999999999,2825,53,19,1656,31,14,358,4,0
2013-01-28/2013-02-03,121,2013-01-28 00:00:00.000000000,2013-02-03 23:59:59.999999999,2856,51,20,1670,30,16,360,3,1
2013-02-04/2013-02-10,122,2013-02-04 00:00:00.000000000,2013-02-10 23:59:59.999999999,2901,74,29,1694,42,18,365,13,8
2013-02-11/2013-02-17,123,2013-02-11 00:00:00.000000000,2013-02-17 23:59:59.999999999,2932,77,46,1706,46,34,372,14,7
2013-02-18/2013-02-24,124,2013-02-18 00:00:00.000000000,2013-02-24 23:59:59.999999999,2969,76,39,1724,43,25,374,8,6
2013-02-25/2013-03-03,125,2013-02-25 00:00:00.000000000,2013-03-03 23:59:59.999999999,3009,73,33,1756,53,21,374,5,5
2013-03-04/2013-03-10,126,2013-03-04 00:00:00.000000000,2013-03-10 23:59:59.999999999,3054,75,30,1785,51,22,377,5,2
2013-03-11/2013-03-17,127,2013-03-11 00:00:00.000000000,2013-03-17 23:59:59.999999999,3091,59,22,1804,38,19,382,5,0
2013-03-18/2013-03-24,128,2013-03-18 00:00:00.000000000,2013-03-24 23:59:59.999999999,3129,55,17,1822,32,14,383,2,1
2013-03-25/2013-03-31,129,2013-03-25 00:00:00.000000000,2013-03-31 23:59:59.999999999,3157,48,20,1839,35,18,385,2,0
2013-04-01/2013-04-07,130,2013-04-01 00:00:00.000000000,2013-04-07 23:59:59.999999999,3191,53,19,1857,34,16,392,9,2
