,number,from_date,to_date,backlog_all,inflow_all,outflow_all,backlog_normal,inflow_normal,outflow_normal,backlog_major,inflow_major,outflow_major
2018-09-03/2018-09-09,407,2018-09-03 00:00:00.000000000,2018-09-09 23:59:59.999999999,241,11,11,137,9,10,10,0,0
2018-09-10/2018-09-16,408,2018-09-10 00:00:00.000000000,2018-09-16 23:59:59.999999999,239,5,7,134,3,6,10,0,0
2018-09-17/2018-09-23,409,2018-09-17 00:00:00.000000000,2018-09-23 23:59:59.999999999,232,8,15,128,3,9,8,0,2
2018-09-24/2018-09-30,410,2018-09-24 00:00:00.000000000,2018-09-30 23:59:59.999999999,225,3,10,125,2,5,8,0,0
2018-10-01/2018-10-07,411,2018-10-01 00:00:00.000000000,2018-10-07 23:59:59.999999999,225,12,12,126,9,8,8,1,1
2018-10-08/2018-10-14,412,2018-10-08 00:00:00.000000000,2018-10-14 23:59:59.999999999,212,8,21,115,6,17,8,1,1
2018-10-15/2018-10-21,413,2018-10-15 00:00:00.000000000,2018-10-21 23:59:59.999999999,203,4,13,112,3,6,8,0,0
2018-10-22/2018-10-28,414,2018-10-22 00:00:00.000000000,2018-10-28 23:59:59.999999999,194,6,15,109,5,8,9,1,0
2018-10-29/2018-11-04,415,2018-10-29 00:00:00.000000000,2018-11-04 23:59:59.999999999,182,3,15,103,2,8,8,0,1
2018-11-05/2018-11-11,416,2018-11-05 00:00:00.000000000,2018-11-11 23:59:59.999999999,167,4,19,91,3,15,7,1,2
2018-11-12/2018-11-18,417,2018-11-12 00:00:00.000000000,2018-11-18 23:59:59.999999999,165,5,7,90,3,4,5,0,2
2018-11-19/2018-11-25,418,2018-11-19 00:00:00.000000000,2018-11-25 23:59:59.999999999,162,7,10,89,6,7,5,0,0
2018-11-26/2018-12-02,419,2018-11-26 00:00:00.000000000,2018-12-02 23:59:59.999999999,156,7,13,85,7,11,4,0,1
2018-12-03/2018-12-09,420,2018-12-03 00:00:00.000000000,2018-12-09 23:59:59.999999999,134,8,30,69,7,23,3,0,1
2018-12-10/2018-12-16,421,2018-12-10 00:00:00.000000000,2018-12-16 23:59:59.999999999,122,2,14,61,0,8,3,0,0
2018-12-17/2018-12-23,422,2018-12-17 00:00:00.000000000,2018-12-23 23:59:59.999999999,115,3,10,57,3,7,2,0,1
