,number,from_date,to_date,backlog_all,inflow_all,outflow_all,backlog_normal,inflow_normal,outflow_normal,backlog_major,inflow_major,outflow_major
2010-08-23/2010-08-29,405,2010-08-23 00:00:00.000000000,2010-08-29 23:59:59.999999999,263,2,1,207,2,1,0,0,0
2010-08-30/2010-09-05,406,2010-08-30 00:00:00.000000000,2010-09-05 23:59:59.999999999,263,4,4,207,4,4,0,0,0
2010-09-06/2010-09-12,407,2010-09-06 00:00:00.000000000,2010-09-12 23:59:59.999999999,268,6,1,210,4,1,0,0,0
2010-09-13/2010-09-19,408,2010-09-13 00:00:00.000000000,2010-09-19 23:59:59.999999999,269,5,4,211,5,4,0,0,0
2010-09-20/2010-09-26,409,2010-09-20 00:00:00.000000000,2010-09-26 23:59:59.999999999,271,3,1,213,3,1,0,0,0
2010-09-27/2010-10-03,410,2010-09-27 00:00:00.000000000,2010-10-03 23:59:59.999999999,277,8,2,219,8,2,0,0,0
2010-10-04/2010-10-10,411,2010-10-04 00:00:00.000000000,2010-10-10 23:59:59.999999999,274,0,3,216,0,3,0,0,0
2010-10-11/2010-10-17,412,2010-10-11 00:00:00.000000000,2010-10-17 23:59:59.999999999,279,7,2,221,6,1,0,0,0
2010-10-18/2010-10-24,413,2010-10-18 00:00:00.000000000,2010-10-24 23:59:59.999999999,281,6,4,223,6,4,0,0,0
2010-10-25/2010-10-31,414,2010-10-25 00:00:00.000000000,2010-10-31 23:59:59.999999999,281,3,3,222,2,3,0,0,0
2010-11-01/2010-11-07,415,2010-11-01 00:00:00.000000000,2010-11-07 23:59:59.999999999,285,5,1,226,5,1,0,0,0
2010-11-08/2010-11-14,416,2010-11-08 00:00:00.000000000,2010-11-14 23:59:59.999999999,289,5,1,228,3,1,0,0,0
2010-11-15/2010-11-21,417,2010-11-15 00:00:00.000000000,2010-11-21 23:59:59.999999999,290,4,3,227,2,3,0,0,0
2010-11-22/2010-11-28,418,2010-11-22 00:00:00.000000000,2010-11-28 23:59:59.999999999,295,7,2,230,5,2,0,0,0
2010-11-29/2010-12-05,419,2010-11-29 00:00:00.000000000,2010-12-05 23:59:59.999999999,294,2,3,231,2,1,0,0,0
2010-12-06/2010-12-12,420,2010-12-06 00:00:00.000000000,2010-12-12 23:59:59.999999999,295,2,1,232,2,1,0,0,0
2010-12-13/2010-12-19,421,2010-12-13 00:00:00.000000000,2010-12-19 23:59:59.999999999,293,2,4,229,1,4,0,0,0
2010-12-20/2010-12-26,422,2010-12-20 00:00:00.000000000,2010-12-26 23:59:59.999999999,293,2,2,228,1,2,0,0,0
2010-12-27/2011-01-02,423,2010-12-27 00:00:00.000000000,2011-01-02 23:59:59.999999999,294,2,1,228,1,1,0,0,0
2011-01-03/2011-01-09,424,2011-01-03 00:00:00.000000000,2011-01-09 23:59:59.999999999,300,9,3,234,8,2,0,0,0
2011-01-10/2011-01-16,425,2011-01-10 00:00:00.000000000,2011-01-16 23:59:59.999999999,305,7,2,238,5,1,0,0,0
2011-01-17/2011-01-23,426,2011-01-17 00:00:00.000000000,2011-01-23 23:59:59.999999999,309,6,2,240,4,2,0,0,0
2011-01-24/2011-01-30,427,2011-01-24 00:00:00.000000000,2011-01-30 23:59:59.999999999,313,5,1,242,3,1,0,0,0
2011-01-31/2011-02-06,428,2011-01-31 00:00:00.000000000,2011-02-06 23:59:59.999999999,318,9,4,245,6,3,0,0,0
2011-02-07/2011-02-13,429,2011-02-07 00:00:00.000000000,2011-02-13 23:59:59.999999999,318,5,5,245,4,4,0,0,0
2011-02-14/2011-02-20,430,2011-02-14 00:00:00.000000000,2011-02-20 23:59:59.999999999,325,8,1,250,5,0,0,0,0
2011-02-21/2011-02-27,431,2011-02-21 00:00:00.000000000,2011-02-27 23:59:59.999999999,326,5,4,252,5,3,0,0,0
2011-02-28/2011-03-06,432,2011-02-28 00:00:00.000000000,2011-03-06 23:59:59.999999999,331,10,5,255,7,4,0,0,0
2011-03-07/2011-03-13,433,2011-03-07 00:00:00.000000000,2011-03-13 23:59:59.999999999,329,6,8,254,6,7,0,0,0
2011-03-14/2011-03-20,434,2011-03-14 00:00:00.000000000,2011-03-20 23:59:59.999999999,337,10,2,257,5,2,0,0,0
2011-03-21/2011-03-27,435,2011-03-21 00:00:00.000000000,2011-03-27 23:59:59.999999999,338,6,5,259,6,4,0,0,0
2011-03-28/2011-04-03,436,2011-03-28 00:00:00.000000000,2011-04-03 23:59:59.999999999,338,9,9,259,6,6,0,0,0
2011-04-04/2011-04-10,437,2011-04-04 00:00:00.000000000,2011-04-10 23:59:59.999999999,339,2,1,259,1,1,0,0,0
2011-04-11/2011-04-17,438,2011-04-11 00:00:00.000000000,2011-04-17 23:59:59.999999999,340,5,4,261,5,3,0,0,0
2011-04-18/2011-04-24,439,2011-04-18 00:00:00.000000000,2011-04-24 23:59:59.999999999,336,0,4,257,0,4,0,0,0
2011-04-25/2011-05-01,440,2011-04-25 00:00:00.000000000,2011-05-01 23:59:59.999999999,335,2,3,256,2,3,0,0,0
2011-05-02/2011-05-08,441,2011-05-02 00:00:00.000000000,2011-05-08 23:59:59.999999999,344,10,1,264,9,1,0,0,0
2011-05-09/2011-05-15,442,2011-05-09 00:00:00.000000000,2011-05-15 23:59:59.999999999,344,3,3,264,3,3,0,0,0
2011-05-16/2011-05-22,443,2011-05-16 00:00:00.000000000,2011-05-22 23:59:59.999999999,346,2,0,265,1,0,0,0,0
2011-05-23/2011-05-29,444,2011-05-23 00:00:00.000000000,2011-05-29 23:59:59.999999999,349,5,2,267,4,2,0,0,0
2011-05-30/2011-06-05,445,2011-05-30 00:00:00.000000000,2011-06-05 23:59:59.999999999,350,5,4,268,4,3,0,0,0
2011-06-06/2011-06-12,446,2011-06-06 00:00:00.000000000,2011-06-12 23:59:59.999999999,351,5,4,269,4,3,0,0,0
2011-06-13/2011-06-19,447,2011-06-13 00:00:00.000000000,2011-06-19 23:59:59.999999999,355,7,3,273,6,2,0,0,0
2011-06-20/2011-06-26,448,2011-06-20 00:00:00.000000000,2011-06-26 23:59:59.999999999,360,5,0,277,4,0,0,0,0
2011-06-27/2011-07-03,449,2011-06-27 00:00:00.000000000,2011-07-03 23:59:59.999999999,364,5,1,278,2,1,0,0,0
2011-07-04/2011-07-10,450,2011-07-04 00:00:00.000000000,2011-07-10 23:59:59.999999999,366,6,4,280,6,4,0,0,0
2011-07-11/2011-07-17,451,2011-07-11 00:00:00.000000000,2011-07-17 23:59:59.999999999,367,1,0,281,1,0,0,0,0
2011-07-18/2011-07-24,452,2011-07-18 00:00:00.000000000,2011-07-24 23:59:59.999999999,373,7,1,287,7,1,0,0,0
2011-07-25/2011-07-31,453,2011-07-25 00:00:00.000000000,2011-07-31 23:59:59.999999999,380,8,1,290,3,0,0,0,0
2011-08-01/2011-08-07,454,2011-08-01 00:00:00.000000000,2011-08-07 23:59:59.999999999,381,3,2,290,1,1,0,0,0
2011-08-08/2011-08-14,455,2011-08-08 00:00:00.000000000,2011-08-14 23:59:59.999999999,381,6,6,289,5,6,0,0,0
2011-08-15/2011-08-21,456,2011-08-15 00:00:00.000000000,2011-08-21 23:59:59.999999999,382,2,1,291,2,0,0,0,0
2011-08-22/2011-08-28,457,2011-08-22 00:00:00.000000000,2011-08-28 23:59:59.999999999,387,5,0,292,1,0,0,0,0
2011-08-29/2011-09-04,458,2011-08-29 00:00:00.000000000,2011-09-04 23:59:59.999999999,390,6,3,294,5,3,0,0,0
2011-09-05/2011-09-11,459,2011-09-05 00:00:00.000000000,2011-09-11 23:59:59.999999999,391,2,1,295,2,1,0,0,0
2011-09-12/2011-09-18,460,2011-09-12 00:00:00.000000000,2011-09-18 23:59:59.999999999,391,0,0,295,0,0,0,0,0
2011-09-19/2011-09-25,461,2011-09-19 00:00:00.000000000,2011-09-25 23:59:59.999999999,391,0,0,295,0,0,0,0,0
2011-09-26/2011-10-02,462,2011-09-26 00:00:00.000000000,2011-10-02 23:59:59.999999999,391,0,0,295,0,0,0,0,0
2011-10-03/2011-10-09,463,2011-10-03 00:00:00.000000000,2011-10-09 23:59:59.999999999,391,0,0,295,0,0,0,0,0
2011-10-10/2011-10-16,464,2011-10-10 00:00:00.000000000,2011-10-16 23:59:59.999999999,391,0,0,295,0,0,0,0,0
2011-10-17/2011-10-23,465,2011-10-17 00:00:00.000000000,2011-10-23 23:59:59.999999999,391,0,0,295,0,0,0,0,0
2011-10-24/2011-10-30,466,2011-10-24 00:00:00.000000000,2011-10-30 23:59:59.999999999,391,0,0,295,0,0,0,0,0
2011-10-31/2011-11-06,467,2011-10-31 00:00:00.000000000,2011-11-06 23:59:59.999999999,391,0,0,295,0,0,0,0,0
2011-11-07/2011-11-13,468,2011-11-07 00:00:00.000000000,2011-11-13 23:59:59.999999999,391,0,0,295,0,0,0,0,0
2011-11-14/2011-11-20,469,2011-11-14 00:00:00.000000000,2011-11-20 23:59:59.999999999,391,0,0,295,0,0,0,0,0
2011-11-21/2011-11-27,470,2011-11-21 00:00:00.000000000,2011-11-27 23:59:59.999999999,391,0,0,295,0,0,0,0,0
2011-11-28/2011-12-04,471,2011-11-28 00:00:00.000000000,2011-12-04 23:59:59.999999999,391,0,0,295,0,0,0,0,0
2011-12-05/2011-12-11,472,2011-12-05 00:00:00.000000000,2011-12-11 23:59:59.999999999,391,0,0,295,0,0,0,0,0
2011-12-12/2011-12-18,473,2011-12-12 00:00:00.000000000,2011-12-18 23:59:59.999999999,391,0,0,295,0,0,0,0,0
2011-12-19/2011-12-25,474,2011-12-19 00:00:00.000000000,2011-12-25 23:59:59.999999999,391,0,0,295,0,0,0,0,0
2011-12-26/2012-01-01,475,2011-12-26 00:00:00.000000000,2012-01-01 23:59:59.999999999,391,0,0,295,0,0,0,0,0
2012-01-02/2012-01-08,476,2012-01-02 00:00:00.000000000,2012-01-08 23:59:59.999999999,392,1,0,296,1,0,0,0,0
2012-01-09/2012-01-15,477,2012-01-09 00:00:00.000000000,2012-01-15 23:59:59.999999999,395,3,0,299,3,0,0,0,0
2012-01-16/2012-01-22,478,2012-01-16 00:00:00.000000000,2012-01-22 23:59:59.999999999,398,5,2,301,3,1,0,0,0
2012-01-23/2012-01-29,479,2012-01-23 00:00:00.000000000,2012-01-29 23:59:59.999999999,397,1,2,300,1,2,0,0,0
2012-01-30/2012-02-05,480,2012-01-30 00:00:00.000000000,2012-02-05 23:59:59.999999999,401,5,1,304,5,1,0,0,0
2012-02-06/2012-02-12,481,2012-02-06 00:00:00.000000000,2012-02-12 23:59:59.999999999,400,0,1,304,0,0,0,0,0
2012-02-13/2012-02-19,482,2012-02-13 00:00:00.000000000,2012-02-19 23:59:59.999999999,401,2,1,305,2,1,0,0,0
2012-02-20/2012-02-26,483,2012-02-20 00:00:00.000000000,2012-02-26 23:59:59.999999999,398,1,4,303,0,2,0,0,0
2012-02-27/2012-03-04,484,2012-02-27 00:00:00.000000000,2012-03-04 23:59:59.999999999,402,5,1,306,4,1,0,0,0
2012-03-05/2012-03-11,485,2012-03-05 00:00:00.000000000,2012-03-11 23:59:59.999999999,406,4,0,310,4,0,0,0,0
2012-03-12/2012-03-18,486,2012-03-12 00:00:00.000000000,2012-03-18 23:59:59.999999999,408,4,2,313,4,1,0,0,0
2012-03-19/2012-03-25,487,2012-03-19 00:00:00.000000000,2012-03-25 23:59:59.999999999,410,2,0,315,2,0,0,0,0
2012-03-26/2012-04-01,488,2012-03-26 00:00:00.000000000,2012-04-01 23:59:59.999999999,413,3,0,317,2,0,0,0,0
2012-04-02/2012-04-08,489,2012-04-02 00:00:00.000000000,2012-04-08 23:59:59.999999999,412,3,4,315,0,2,0,0,0
2012-04-09/2012-04-15,490,2012-04-09 00:00:00.000000000,2012-04-15 23:59:59.999999999,410,0,2,313,0,2,0,0,0
2012-04-16/2012-04-22,491,2012-04-16 00:00:00.000000000,2012-04-22 23:59:59.999999999,410,1,1,313,1,1,0,0,0
2012-04-23/2012-04-29,492,2012-04-23 00:00:00.000000000,2012-04-29 23:59:59.999999999,411,1,0,314,1,0,0,0,0
2012-04-30/2012-05-06,493,2012-04-30 00:00:00.000000000,2012-05-06 23:59:59.999999999,412,1,0,315,1,0,0,0,0
2012-05-07/2012-05-13,494,2012-05-07 00:00:00.000000000,2012-05-13 23:59:59.999999999,405,2,9,310,1,6,0,0,0
2012-05-14/2012-05-20,495,2012-05-14 00:00:00.000000000,2012-05-20 23:59:59.999999999,374,4,35,286,2,26,0,0,0
2012-05-21/2012-05-27,496,2012-05-21 00:00:00.000000000,2012-05-27 23:59:59.999999999,361,4,17,275,3,14,0,0,0
2012-05-28/2012-06-03,497,2012-05-28 00:00:00.000000000,2012-06-03 23:59:59.999999999,351,4,14,267,3,11,0,0,0
2012-06-04/2012-06-10,498,2012-06-04 00:00:00.000000000,2012-06-10 23:59:59.999999999,344,2,9,260,1,8,0,0,0
2012-06-11/2012-06-17,499,2012-06-11 00:00:00.000000000,2012-06-17 23:59:59.999999999,308,1,37,232,1,29,0,0,0
2012-06-18/2012-06-24,500,2012-06-18 00:00:00.000000000,2012-06-24 23:59:59.999999999,295,0,13,220,0,12,0,0,0
2012-06-25/2012-07-01,501,2012-06-25 00:00:00.000000000,2012-07-01 23:59:59.999999999,290,2,7,216,1,5,0,0,0
2012-07-02/2012-07-08,502,2012-07-02 00:00:00.000000000,2012-07-08 23:59:59.999999999,278,1,13,206,1,11,0,0,0
2012-07-09/2012-07-15,503,2012-07-09 00:00:00.000000000,2012-07-15 23:59:59.999999999,275,9,12,204,8,10,0,0,0
2012-07-16/2012-07-22,504,2012-07-16 00:00:00.000000000,2012-07-22 23:59:59.999999999,271,1,5,199,0,5,0,0,0
2012-07-23/2012-07-29,505,2012-07-23 00:00:00.000000000,2012-07-29 23:59:59.999999999,274,3,0,201,2,0,0,0,0
2012-07-30/2012-08-05,506,2012-07-30 00:00:00.000000000,2012-08-05 23:59:59.999999999,277,4,1,202,2,1,0,0,0
2012-08-06/2012-08-12,507,2012-08-06 00:00:00.000000000,2012-08-12 23:59:59.999999999,272,2,7,199,1,4,0,0,0
2012-08-13/2012-08-19,508,2012-08-13 00:00:00.000000000,2012-08-19 23:59:59.999999999,236,2,38,174,2,27,0,0,0
2012-08-20/2012-08-26,509,2012-08-20 00:00:00.000000000,2012-08-26 23:59:59.999999999,216,2,22,158,2,18,0,0,0
2012-08-27/2012-09-02,510,2012-08-27 00:00:00.000000000,2012-09-02 23:59:59.999999999,203,5,18,148,4,14,0,0,0
2012-09-03/2012-09-09,511,2012-09-03 00:00:00.000000000,2012-09-09 23:59:59.999999999,204,4,3,149,3,2,0,0,0
2012-09-10/2012-09-16,512,2012-09-10 00:00:00.000000000,2012-09-16 23:59:59.999999999,206,2,0,151,2,0,0,0,0
2012-09-17/2012-09-23,513,2012-09-17 00:00:00.000000000,2012-09-23 23:59:59.999999999,207,3,2,152,3,2,0,0,0
2012-09-24/2012-09-30,514,2012-09-24 00:00:00.000000000,2012-09-30 23:59:59.999999999,207,0,0,152,0,0,0,0,0
2012-10-01/2012-10-07,515,2012-10-01 00:00:00.000000000,2012-10-07 23:59:59.999999999,210,6,3,155,6,3,0,0,0
2012-10-08/2012-10-14,516,2012-10-08 00:00:00.000000000,2012-10-14 23:59:59.999999999,213,5,2,159,5,1,0,0,0
2012-10-15/2012-10-21,517,2012-10-15 00:00:00.000000000,2012-10-21 23:59:59.999999999,213,4,4,158,3,4,0,0,0
2012-10-22/2012-10-28,518,2012-10-22 00:00:00.000000000,2012-10-28 23:59:59.999999999,215,4,2,161,4,1,0,0,0
2012-10-29/2012-11-04,519,2012-10-29 00:00:00.000000000,2012-11-04 23:59:59.999999999,204,6,17,153,6,14,0,0,0
2012-11-05/2012-11-11,520,2012-11-05 00:00:00.000000000,2012-11-11 23:59:59.999999999,200,2,6,151,2,4,0,0,0
2012-11-12/2012-11-18,521,2012-11-12 00:00:00.000000000,2012-11-18 23:59:59.999999999,203,4,1,154,3,0,0,0,0
2012-11-19/2012-11-25,522,2012-11-19 00:00:00.000000000,2012-11-25 23:59:59.999999999,204,2,1,154,1,1,0,0,0
2012-11-26/2012-12-02,523,2012-11-26 00:00:00.000000000,2012-12-02 23:59:59.999999999,205,2,1,155,2,1,0,0,0
2012-12-03/2012-12-09,524,2012-12-03 00:00:00.000000000,2012-12-09 23:59:59.999999999,207,4,2,156,3,2,0,0,0
2012-12-10/2012-12-16,525,2012-12-10 00:00:00.000000000,2012-12-16 23:59:59.999999999,206,1,2,155,1,2,0,0,0
2012-12-17/2012-12-23,526,2012-12-17 00:00:00.000000000,2012-12-23 23:59:59.999999999,205,1,2,154,1,2,0,0,0
2012-12-24/2012-12-30,527,2012-12-24 00:00:00.000000000,2012-12-30 23:59:59.999999999,205,1,1,154,1,1,0,0,0
2012-12-31/2013-01-06,528,2012-12-31 00:00:00.000000000,2013-01-06 23:59:59.999999999,206,3,2,155,2,1,0,0,0
2013-01-07/2013-01-13,529,2013-01-07 00:00:00.000000000,2013-01-13 23:59:59.999999999,207,1,0,156,1,0,0,0,0
2013-01-14/2013-01-20,530,2013-01-14 00:00:00.000000000,2013-01-20 23:59:59.999999999,210,3,0,159,3,0,0,0,0
2013-01-21/2013-01-27,531,2013-01-21 00:00:00.000000000,2013-01-27 23:59:59.999999999,214,4,0,162,3,0,0,0,0
2013-01-28/2013-02-03,532,2013-01-28 00:00:00.000000000,2013-02-03 23:59:59.999999999,216,4,2,164,3,1,0,0,0
2013-02-04/2013-02-10,533,2013-02-04 00:00:00.000000000,2013-02-10 23:59:59.999999999,217,1,0,165,1,0,0,0,0
2013-02-11/2013-02-17,534,2013-02-11 00:00:00.000000000,2013-02-17 23:59:59.999999999,220,3,0,167,2,0,0,0,0
2013-02-18/2013-02-24,535,2013-02-18 00:00:00.000000000,2013-02-24 23:59:59.999999999,219,2,3,166,1,2,0,0,0
2013-02-25/2013-03-03,536,2013-02-25 00:00:00.000000000,2013-03-03 23:59:59.999999999,221,3,1,166,1,1,0,0,0
2013-03-04/2013-03-10,537,2013-03-04 00:00:00.000000000,2013-03-10 23:59:59.999999999,218,2,5,164,2,4,0,0,0
2013-03-11/2013-03-17,538,2013-03-11 00:00:00.000000000,2013-03-17 23:59:59.999999999,219,2,1,166,2,0,0,0,0
2013-03-18/2013-03-24,539,2013-03-18 00:00:00.000000000,2013-03-24 23:59:59.999999999,219,1,1,167,1,0,0,0,0
2013-03-25/2013-03-31,540,2013-03-25 00:00:00.000000000,2013-03-31 23:59:59.999999999,221,3,1,168,2,1,0,0,0
2013-04-01/2013-04-07,541,2013-04-01 00:00:00.000000000,2013-04-07 23:59:59.999999999,221,2,2,168,2,2,0,0,0
2013-04-08/2013-04-14,542,2013-04-08 00:00:00.000000000,2013-04-14 23:59:59.999999999,223,3,1,171,3,0,0,0,0
2013-04-15/2013-04-21,543,2013-04-15 00:00:00.000000000,2013-04-21 23:59:59.999999999,226,4,1,172,2,1,0,0,0
2013-04-22/2013-04-28,544,2013-04-22 00:00:00.000000000,2013-04-28 23:59:59.999999999,226,1,1,172,1,1,0,0,0
2013-04-29/2013-05-05,545,2013-04-29 00:00:00.000000000,2013-05-05 23:59:59.999999999,173,5,58,133,4,43,0,0,0
2013-05-06/2013-05-12,546,2013-05-06 00:00:00.000000000,2013-05-12 23:59:59.999999999,182,10,1,139,7,1,0,0,0
2013-05-13/2013-05-19,547,2013-05-13 00:00:00.000000000,2013-05-19 23:59:59.999999999,185,7,4,143,7,3,0,0,0
2013-05-20/2013-05-26,548,2013-05-20 00:00:00.000000000,2013-05-26 23:59:59.999999999,184,2,3,141,1,3,0,0,0
2013-05-27/2013-06-02,549,2013-05-27 00:00:00.000000000,2013-06-02 23:59:59.999999999,190,8,2,144,5,2,0,0,0
2013-06-03/2013-06-09,550,2013-06-03 00:00:00.000000000,2013-06-09 23:59:59.999999999,189,4,5,145,4,3,0,0,0
2013-06-10/2013-06-16,551,2013-06-10 00:00:00.000000000,2013-06-16 23:59:59.999999999,190,5,4,146,5,4,0,0,0
2013-06-17/2013-06-23,552,2013-06-17 00:00:00.000000000,2013-06-23 23:59:59.999999999,195,6,1,150,5,1,0,0,0
2013-06-24/2013-06-30,553,2013-06-24 00:00:00.000000000,2013-06-30 23:59:59.999999999,195,2,2,150,2,2,0,0,0
2013-07-01/2013-07-07,554,2013-07-01 00:00:00.000000000,2013-07-07 23:59:59.999999999,194,8,9,152,8,6,0,0,0
2013-07-08/2013-07-14,555,2013-07-08 00:00:00.000000000,2013-07-14 23:59:59.999999999,190,1,5,147,0,5,0,0,0
2013-07-15/2013-07-21,556,2013-07-15 00:00:00.000000000,2013-07-21 23:59:59.999999999,196,7,1,152,6,1,0,0,0
2013-07-22/2013-07-28,557,2013-07-22 00:00:00.000000000,2013-07-28 23:59:59.999999999,201,10,5,155,8,5,0,0,0
2013-07-29/2013-08-04,558,2013-07-29 00:00:00.000000000,2013-08-04 23:59:59.999999999,202,5,4,157,5,3,0,0,0
2013-08-05/2013-08-11,559,2013-08-05 00:00:00.000000000,2013-08-11 23:59:59.999999999,205,7,4,158,5,4,0,0,0
2013-08-12/2013-08-18,560,2013-08-12 00:00:00.000000000,2013-08-18 23:59:59.999999999,211,7,1,163,6,1,0,0,0
2013-08-19/2013-08-25,561,2013-08-19 00:00:00.000000000,2013-08-25 23:59:59.999999999,214,3,0,166,3,0,0,0,0
2013-08-26/2013-09-01,562,2013-08-26 00:00:00.000000000,2013-09-01 23:59:59.999999999,217,4,1,167,2,1,0,0,0
2013-09-02/2013-09-08,563,2013-09-02 00:00:00.000000000,2013-09-08 23:59:59.999999999,220,8,5,168,6,5,0,0,0
2013-09-09/2013-09-15,564,2013-09-09 00:00:00.000000000,2013-09-15 23:59:59.999999999,227,8,1,175,8,1,0,0,0
2013-09-16/2013-09-22,565,2013-09-16 00:00:00.000000000,2013-09-22 23:59:59.999999999,231,5,1,177,3,1,0,0,0
2013-09-23/2013-09-29,566,2013-09-23 00:00:00.000000000,2013-09-29 23:59:59.999999999,230,11,12,175,9,11,0,0,0
2013-09-30/2013-10-06,567,2013-09-30 00:00:00.000000000,2013-10-06 23:59:59.999999999,230,8,8,173,4,6,0,0,0
2013-10-07/2013-10-13,568,2013-10-07 00:00:00.000000000,2013-10-13 23:59:59.999999999,229,4,5,174,4,3,0,0,0
2013-10-14/2013-10-20,569,2013-10-14 00:00:00.000000000,2013-10-20 23:59:59.999999999,229,3,3,175,3,2,0,0,0
2013-10-21/2013-10-27,570,2013-10-21 00:00:00.000000000,2013-10-27 23:59:59.999999999,239,12,2,180,7,2,0,0,0
2013-10-28/2013-11-03,571,2013-10-28 00:00:00.000000000,2013-11-03 23:59:59.999999999,242,5,2,182,2,0,0,0,0
2013-11-04/2013-11-10,572,2013-11-04 00:00:00.000000000,2013-11-10 23:59:59.999999999,230,10,22,170,8,20,0,0,0
2013-11-11/2013-11-17,573,2013-11-11 00:00:00.000000000,2013-11-17 23:59:59.999999999,218,4,16,162,3,11,0,0,0
2013-11-18/2013-11-24,574,2013-11-18 00:00:00.000000000,2013-11-24 23:59:59.999999999,202,9,25,153,7,16,0,0,0
2013-11-25/2013-12-01,575,2013-11-25 00:00:00.000000000,2013-12-01 23:59:59.999999999,206,9,5,157,8,4,0,0,0
2013-12-02/2013-12-08,576,2013-12-02 00:00:00.000000000,2013-12-08 23:59:59.999999999,212,12,6,163,9,3,0,0,0
2013-12-09/2013-12-15,577,2013-12-09 00:00:00.000000000,2013-12-15 23:59:59.999999999,184,9,37,139,6,30,0,0,0
2013-12-16/2013-12-22,578,2013-12-16 00:00:00.000000000,2013-12-22 23:59:59.999999999,179,5,10,135,5,9,0,0,0
2013-12-23/2013-12-29,579,2013-12-23 00:00:00.000000000,2013-12-29 23:59:59.999999999,168,3,14,125,1,11,0,0,0
2013-12-30/2014-01-05,580,2013-12-30 00:00:00.000000000,2014-01-05 23:59:59.999999999,169,4,3,126,2,1,0,0,0
2014-01-06/2014-01-12,581,2014-01-06 00:00:00.000000000,2014-01-12 23:59:59.999999999,174,8,3,132,7,1,0,0,0
2014-01-13/2014-01-19,582,2014-01-13 00:00:00.000000000,2014-01-19 23:59:59.999999999,171,8,11,129,6,9,0,0,0
2014-01-20/2014-01-26,583,2014-01-20 00:00:00.000000000,2014-01-26 23:59:59.999999999,176,11,6,132,8,5,0,0,0
2014-01-27/2014-02-02,584,2014-01-27 00:00:00.000000000,2014-02-02 23:59:59.999999999,176,4,4,132,3,3,0,0,0
2014-02-03/2014-02-09,585,2014-02-03 00:00:00.000000000,2014-02-09 23:59:59.999999999,178,3,1,132,1,1,0,0,0
2014-02-10/2014-02-16,586,2014-02-10 00:00:00.000000000,2014-02-16 23:59:59.999999999,182,5,1,134,3,1,0,0,0
2014-02-17/2014-02-23,587,2014-02-17 00:00:00.000000000,2014-02-23 23:59:59.999999999,182,4,4,133,2,3,0,0,0
2014-02-24/2014-03-02,588,2014-02-24 00:00:00.000000000,2014-03-02 23:59:59.999999999,185,5,2,135,4,2,0,0,0
2014-03-03/2014-03-09,589,2014-03-03 00:00:00.000000000,2014-03-09 23:59:59.999999999,188,4,1,138,3,0,0,0,0
2014-03-10/2014-03-16,590,2014-03-10 00:00:00.000000000,2014-03-16 23:59:59.999999999,195,9,2,141,5,2,0,0,0
2014-03-17/2014-03-23,591,2014-03-17 00:00:00.000000000,2014-03-23 23:59:59.999999999,199,15,11,141,8,8,0,0,0
2014-03-24/2014-03-30,592,2014-03-24 00:00:00.000000000,2014-03-30 23:59:59.999999999,204,9,4,143,6,4,0,0,0
2014-03-31/2014-04-06,593,2014-03-31 00:00:00.000000000,2014-04-06 23:59:59.999999999,207,5,2,145,4,2,0,0,0
2014-04-07/2014-04-13,594,2014-04-07 00:00:00.000000000,2014-04-13 23:59:59.999999999,206,4,5,144,3,4,0,0,0
2014-04-14/2014-04-20,595,2014-04-14 00:00:00.000000000,2014-04-20 23:59:59.999999999,213,10,3,152,8,0,0,0,0
2014-04-21/2014-04-27,596,2014-04-21 00:00:00.000000000,2014-04-27 23:59:59.999999999,218,9,4,155,6,3,0,0,0
2014-04-28/2014-05-04,597,2014-04-28 00:00:00.000000000,2014-05-04 23:59:59.999999999,224,7,1,159,5,1,0,0,0
2014-05-05/2014-05-11,598,2014-05-05 00:00:00.000000000,2014-05-11 23:59:59.999999999,231,8,1,165,7,1,0,0,0
2014-05-12/2014-05-18,599,2014-05-12 00:00:00.000000000,2014-05-18 23:59:59.999999999,236,7,2,169,6,2,0,0,0
2014-05-19/2014-05-25,600,2014-05-19 00:00:00.000000000,2014-05-25 23:59:59.999999999,233,4,7,167,3,5,0,0,0
2014-05-26/2014-06-01,601,2014-05-26 00:00:00.000000000,2014-06-01 23:59:59.999999999,236,4,1,170,4,1,0,0,0
2014-06-02/2014-06-08,602,2014-06-02 00:00:00.000000000,2014-06-08 23:59:59.999999999,236,3,3,169,2,3,0,0,0
2014-06-09/2014-06-15,603,2014-06-09 00:00:00.000000000,2014-06-15 23:59:59.999999999,240,6,2,171,3,1,0,0,0
2014-06-16/2014-06-22,604,2014-06-16 00:00:00.000000000,2014-06-22 23:59:59.999999999,245,8,3,177,8,2,0,0,0
2014-06-23/2014-06-29,605,2014-06-23 00:00:00.000000000,2014-06-29 23:59:59.999999999,245,9,9,176,8,9,0,0,0
2014-06-30/2014-07-06,606,2014-06-30 00:00:00.000000000,2014-07-06 23:59:59.999999999,247,3,1,176,1,1,0,0,0
2014-07-07/2014-07-13,607,2014-07-07 00:00:00.000000000,2014-07-13 23:59:59.999999999,250,5,2,178,4,2,0,0,0
2014-07-14/2014-07-20,608,2014-07-14 00:00:00.000000000,2014-07-20 23:59:59.999999999,253,4,1,178,0,0,0,0,0
