,number,from_date,to_date,backlog_all,inflow_all,outflow_all,backlog_normal,inflow_normal,outflow_normal,backlog_major,inflow_major,outflow_major
2002-06-17/2002-06-23,86,2002-06-17 00:00:00.000000000,2002-06-23 23:59:59.999999999,593,19,0,0,0,0,0,0,0
2002-06-24/2002-06-30,87,2002-06-24 00:00:00.000000000,2002-06-30 23:59:59.999999999,602,9,0,0,0,0,0,0,0
2002-07-01/2002-07-07,88,2002-07-01 00:00:00.000000000,2002-07-07 23:59:59.999999999,626,24,0,0,0,0,0,0,0
2002-07-08/2002-07-14,89,2002-07-08 00:00:00.000000000,2002-07-14 23:59:59.999999999,649,23,0,0,0,0,0,0,0
2002-07-15/2002-07-21,90,2002-07-15 00:00:00.000000000,2002-07-21 23:59:59.999999999,651,2,0,0,0,0,0,0,0
2002-07-22/2002-07-28,91,2002-07-22 00:00:00.000000000,2002-07-28 23:59:59.999999999,671,20,0,0,0,0,0,0,0
2002-07-29/2002-08-04,92,2002-07-29 00:00:00.000000000,2002-08-04 23:59:59.999999999,688,17,0,0,0,0,0,0,0
2002-08-05/2002-08-11,93,2002-08-05 00:00:00.000000000,2002-08-11 23:59:59.999999999,705,17,0,0,0,0,0,0,0
2002-08-12/2002-08-18,94,2002-08-12 00:00:00.000000000,2002-08-18 23:59:59.999999999,728,23,0,0,0,0,0,0,0
2002-08-19/2002-08-25,95,2002-08-19 00:00:00.000000000,2002-08-25 23:59:59.999999999,750,22,0,0,0,0,0,0,0
2002-08-26/2002-09-01,96,2002-08-26 00:00:00.000000000,2002-09-01 23:59:59.999999999,792,42,0,0,0,0,0,0,0
2002-09-02/2002-09-08,97,2002-09-02 00:00:00.000000000,2002-09-08 23:59:59.999999999,815,23,0,0,0,0,0,0,0
2002-09-09/2002-09-15,98,2002-09-09 00:00:00.000000000,2002-09-15 23:59:59.999999999,828,13,0,0,0,0,0,0,0
2002-09-16/2002-09-22,99,2002-09-16 00:00:00.000000000,2002-09-22 23:59:59.999999999,837,9,0,0,0,0,0,0,0
2002-09-23/2002-09-29,100,2002-09-23 00:00:00.000000000,2002-09-29 23:59:59.999999999,847,10,0,0,0,0,0,0,0
2002-09-30/2002-10-06,101,2002-09-30 00:00:00.000000000,2002-10-06 23:59:59.999999999,873,26,0,0,0,0,0,0,0
2002-10-07/2002-10-13,102,2002-10-07 00:00:00.000000000,2002-10-13 23:59:59.999999999,901,28,0,0,0,0,0,0,0
2002-10-14/2002-10-20,103,2002-10-14 00:00:00.000000000,2002-10-20 23:59:59.999999999,933,32,0,0,0,0,0,0,0
2002-10-21/2002-10-27,104,2002-10-21 00:00:00.000000000,2002-10-27 23:59:59.999999999,956,23,0,0,0,0,0,0,0
2002-10-28/2002-11-03,105,2002-10-28 00:00:00.000000000,2002-11-03 23:59:59.999999999,979,23,0,0,0,0,0,0,0
2002-11-04/2002-11-10,106,2002-11-04 00:00:00.000000000,2002-11-10 23:59:59.999999999,1008,29,0,0,0,0,0,0,0
2002-11-11/2002-11-17,107,2002-11-11 00:00:00.000000000,2002-11-17 23:59:59.999999999,1030,22,0,0,0,0,0,0,0
2002-11-18/2002-11-24,108,2002-11-18 00:00:00.000000000,2002-11-24 23:59:59.999999999,1041,11,0,0,0,0,0,0,0
2002-11-25/2002-12-01,109,2002-11-25 00:00:00.000000000,2002-12-01 23:59:59.999999999,1056,15,0,0,0,0,0,0,0
2002-12-02/2002-12-08,110,2002-12-02 00:00:00.000000000,2002-12-08 23:59:59.999999999,1071,15,0,0,0,0,0,0,0
2002-12-09/2002-12-15,111,2002-12-09 00:00:00.000000000,2002-12-15 23:59:59.999999999,1087,16,0,0,0,0,0,0,0
2002-12-16/2002-12-22,112,2002-12-16 00:00:00.000000000,2002-12-22 23:59:59.999999999,1099,12,0,0,0,0,0,0,0
2002-12-23/2002-12-29,113,2002-12-23 00:00:00.000000000,2002-12-29 23:59:59.999999999,1103,4,0,0,0,0,0,0,0
2002-12-30/2003-01-05,114,2002-12-30 00:00:00.000000000,2003-01-05 23:59:59.999999999,1113,10,0,0,0,0,0,0,0
2003-01-06/2003-01-12,115,2003-01-06 00:00:00.000000000,2003-01-12 23:59:59.999999999,1126,13,0,0,0,0,0,0,0
2003-01-13/2003-01-19,116,2003-01-13 00:00:00.000000000,2003-01-19 23:59:59.999999999,1160,34,0,0,0,0,0,0,0
2003-01-20/2003-01-26,117,2003-01-20 00:00:00.000000000,2003-01-26 23:59:59.999999999,1187,27,0,0,0,0,0,0,0
2003-01-27/2003-02-02,118,2003-01-27 00:00:00.000000000,2003-02-02 23:59:59.999999999,1213,26,0,0,0,0,0,0,0
2003-02-03/2003-02-09,119,2003-02-03 00:00:00.000000000,2003-02-09 23:59:59.999999999,1234,21,0,0,0,0,0,0,0
2003-02-10/2003-02-16,120,2003-02-10 00:00:00.000000000,2003-02-16 23:59:59.999999999,1260,26,0,0,0,0,0,0,0
2003-02-17/2003-02-23,121,2003-02-17 00:00:00.000000000,2003-02-23 23:59:59.999999999,1292,32,0,0,0,0,0,0,0
2003-02-24/2003-03-02,122,2003-02-24 00:00:00.000000000,2003-03-02 23:59:59.999999999,1305,13,0,0,0,0,0,0,0
2003-03-03/2003-03-09,123,2003-03-03 00:00:00.000000000,2003-03-09 23:59:59.999999999,1323,18,0,0,0,0,0,0,0
2003-03-10/2003-03-16,124,2003-03-10 00:00:00.000000000,2003-03-16 23:59:59.999999999,1355,32,0,0,0,0,0,0,0
2003-03-17/2003-03-23,125,2003-03-17 00:00:00.000000000,2003-03-23 23:59:59.999999999,1375,20,0,0,0,0,0,0,0
2003-03-24/2003-03-30,126,2003-03-24 00:00:00.000000000,2003-03-30 23:59:59.999999999,1397,22,0,0,0,0,0,0,0
2003-03-31/2003-04-06,127,2003-03-31 00:00:00.000000000,2003-04-06 23:59:59.999999999,1413,16,0,0,0,0,0,0,0
2003-04-07/2003-04-13,128,2003-04-07 00:00:00.000000000,2003-04-13 23:59:59.999999999,1434,21,0,0,0,0,0,0,0
2003-04-14/2003-04-20,129,2003-04-14 00:00:00.000000000,2003-04-20 23:59:59.999999999,1465,31,0,0,0,0,0,0,0
2003-04-21/2003-04-27,130,2003-04-21 00:00:00.000000000,2003-04-27 23:59:59.999999999,1486,21,0,0,0,0,0,0,0
2003-04-28/2003-05-04,131,2003-04-28 00:00:00.000000000,2003-05-04 23:59:59.999999999,1509,23,0,0,0,0,0,0,0
2003-05-05/2003-05-11,132,2003-05-05 00:00:00.000000000,2003-05-11 23:59:59.999999999,1538,29,0,0,0,0,0,0,0
